STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE
47,Tennessee,471229,2,1,13N1482C*H1******,2023-09-15 02:07:06,0,6,TRAILER
47,Tennessee,471238,1,1,1UYTS253*CA******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480009,1,1,1UYVS253*L6******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480047,3,1,1PMKF422*M1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480049,2,1,48X1F382*71******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480062,2,1,3H3V532C*GT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480064,2,1,1UYVS253*FM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480072,3,1,1E1L5Y28*WR******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480076,2,1,1S12E953*5E******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480081,2,1,5JLSN422*X5******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480084,1,1,3H3V532C*KT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480086,1,1,1GRAP062*NJ******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480116,1,1,13N2532C*K1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480118,2,1,1GRAA822*8S******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,480136,2,1,1UYVS253*N2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480140,1,1,1GR1A062*MK******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480146,1,1,16VPX162*61******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480146,2,1,1D9ST422*DV661***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480149,2,1,13N14820*J1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480155,1,1,4U3J0533*CL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480163,1,1,16V1U222*M2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480194,2,1,1JJV532D*KL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480229,1,1,5HTSN422*D7******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480291,1,1,1GR1P062*NT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480299,1,1,1UYVS253*L2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480300,2,1,1HHUTX42*5M******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480302,1,1,1WEDD429*W1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480310,2,1,1GRAA062*KW******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480320,1,1,1JJV532B*NL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480329,1,1,1JJV532Y*RL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480350,1,1,3E9G148H*NT034***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480350,2,1,1P9CC432*LB343***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480358,1,1,1GRAA062*9W******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480373,3,1,3UTVS242*M8******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480374,1,1,1TTF532A*C3******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480379,1,1,1GR1A062*LW******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480379,3,1,1DW1A281*NS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480397,1,1,1UYVS253*3M******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480403,1,1,3H3V532C*KT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480416,1,1,1PMC1422*91******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480419,2,1,1JJV532B*LL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480423,1,1,16V1D192*M5******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480425,2,1,5JYLB553*HP******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480428,2,1,13N14820*E1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480437,1,1,1UYVS253*8P******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480441,1,1,3H3V532K*NJ******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480447,1,1,1PMA3422*B1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480454,6,1,3E1FB723*FS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480464,1,1,2LDAH402*MV******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480464,2,1,3M9KS402*LL084***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480473,2,1,3H3V532C*ET******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480489,2,1,1P9CD382*LN343***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480499,2,1,13ND4820*X1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480511,2,1,13N14830*T1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480513,3,1,5JYLB553*LP******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480513,4,1,16VGX352*62******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480515,2,1,1JJV532W*6L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480525,1,1,3H3V482K*NS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480528,2,1,1GRAA062*HE******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480551,1,1,1JJV532D*FL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480552,3,1,5V8VC532*NT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480556,1,1,1GRAA062*7T******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480561,1,1,4RACS122*FK******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480569,1,1,1UNST422*LS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480571,1,1,13N2532C*H1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480588,1,1,5MC42401*L3******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480590,2,1,1JJV532D*HL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480602,3,1,LJRC4126*51******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480619,2,1,1JJV532W*7L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480621,2,1,1JJV532W*XL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480626,2,1,7H2BE122*ND******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480633,2,1,4P5P8202*H1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480643,1,1,1GRAA062*8G******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480644,1,1,1GRAA962*FD******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480650,2,1,1RNF48A2*6R******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480673,2,1,1GRDM962*YM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480680,4,1,5FTCE242*L2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480683,2,1,1UYFS253*4A******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480692,1,1,4YMBU081*KT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480698,1,1,1JJV532D*LL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480711,2,1,3H3V532K*NS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480715,1,1,5V8VC532*CM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480764,1,1,5V8VC532*LM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480764,2,1,1DW1A532*9S******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480795,1,1,3H3V532C*KR******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480796,2,1,5KTUS141*JF******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480803,2,1,1UYVS253*9U******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480814,2,1,1UYVS253*BP******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480817,1,1,LA9C4023*31SZJ***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480841,1,1,3UTVS253*N8******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480842,2,1,13N1482C*71******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480845,2,1,1M9AT9C2*FH355***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480878,1,1,1GRAA062*9D******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480881,1,1,4P2FB121*1U******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480905,1,1,1D9BV532*J1609***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480905,2,1,1D9BV532*J1609***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480918,2,1,5HTAB432*57******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480922,1,1,5MATA442*KA******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480922,5,1,1JJV532D*GL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480940,1,1,1M9BA402*L1435***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480948,2,1,1GRAA062*KB******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480970,2,1,5C2BF37B*NM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480972,2,1,4Z411162*XP******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480986,2,1,3E1FB723*FS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,480992,1,1,1DW1A532*HS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481013,2,1,1UYFS248*8A******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481020,1,1,4ZEGH402*D1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481024,1,1,7GG1E081*KW******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481038,1,1,1UYVS253*AP******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481051,2,1,3H3V532C*4T******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481051,3,1,1UYVS253*H7******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481057,2,1,1E1H5Z28*KR******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481098,2,1,3H3V532K*PS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481101,2,1,1DW1A532*BS******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,481101,4,1,4U3J0482*4L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481126,1,1,4YMBU081*MT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481134,1,1,1UYVS253*J2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481135,1,1,3H3V532C*GT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481140,1,1,1JJV532D*EL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481149,2,1,5RVSL162*7M******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481151,1,1,48X7L322*11******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481157,2,1,49TSG162*51******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481157,3,1,5HTSN422*B5******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481170,1,1,1W1VGNWF*4D******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481184,1,1,1MT2N502*HH******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481215,1,1,5C2DB12B*4M******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481227,1,1,1GRAP062*GJ******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481236,2,1,1W1K4432*N7******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481255,1,1,1UYVS253*J3******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481258,2,1,1JJV532B*HL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481265,1,1,48X7L372*Y1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481277,4,1,1K9FR362*LB367***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481285,1,1,3H3V532C*DT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481292,2,1,1GR1P062*NT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481303,1,1,1JJV532D*LL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481305,2,1,1GRAP062*NK******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481325,2,1,1GRAA062*HB******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481325,3,1,1GR1P062*NT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481327,2,1,1JJV532D*HL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481328,2,1,1JJV532D*HL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481336,2,1,5MADA402*NC******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481337,1,1,1UYVS253*6G******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481342,1,1,56EA75C2*JA******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481355,1,1,5DN11482*8B******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481363,2,1,5LKL5645*F1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481382,1,1,1GRAA062*NB******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481408,2,1,1N9DC532*KK175***,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,481413,2,1,5HTAM442*67******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481417,2,1,16VEX202*K2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481419,1,1,13N14830*21******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481436,1,1,1JJV532W*8L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481450,2,1,1UYVS253*K2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481458,1,1,13N1482C*F1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481467,2,1,1JJV532Y*SL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481469,1,1,16VPX202*H2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481494,1,1,1JJV532D*FL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481504,2,1,1NNVX532*YM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481516,1,1,1JJV532D*LL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481516,2,1,1JJV532W*7L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481519,1,1,40FL0482*F2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481526,1,1,1UYFS248*GA******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481530,1,1,1UYVS248*VU******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481548,2,1,1GRDM062*7H******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481550,2,1,48X1F372*M1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481557,2,1,5C2BB38B*7M******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481570,2,1,4R7BU162*HT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481571,1,1,1UYFS248*FA******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481590,2,1,1JJV532D*PL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481606,2,1,1P9CD382*KN343***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481617,1,1,5C2BB32B*EM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481624,1,1,1UYVS253*GG******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481638,1,1,1GRDM962*4M******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481639,4,1,1UYVS253*M3******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481642,1,1,1JJV532W*6L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481646,1,1,44ZCS202*LT******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,481651,1,1,1JJV532D*ML******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481652,2,1,1GRAA062*DB******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481671,1,1,1TTF4820*62******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481709,2,1,4WW4412A*H7******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481748,2,1,56EA54H2*GA******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481777,2,1,1GR1A062*MK******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481801,2,1,5HTSA442*L7******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481807,1,1,1UYVS248*TU******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481809,1,1,571BE182*LM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481812,2,1,1P9CD382*KN343***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481813,1,1,13N24520*G1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481816,2,1,1JJV532W*5L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481820,2,1,5MADN402*LC******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481828,1,1,1UYVS257*AP******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481833,2,1,1GRAA062*BT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481843,2,1,1JJV532W*6L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481845,1,1,1TTF4820*22******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481849,3,1,5EF2DF38*KS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481853,1,1,1GRAA062*7J******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481875,1,1,1GRAM962*KH******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,481883,1,1,1JJV532W*1L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481884,4,1,1UNST442*DS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481903,2,1,5VNBL122*MT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481909,2,1,1PMB1422*75******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481917,1,1,5HTDL452*D7******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481919,2,1,1GRAA062*9S******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481932,1,1,4Z411162*XP******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481947,2,1,1GRAA062*FK******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481966,1,1,1UYVS253*HU******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481966,3,1,1JJV532D*JL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481966,4,1,1DW1A532*7S******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,481973,1,1,1PMS3432*C1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,481991,1,1,13N14820*F1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482002,2,1,1UYVS253*HP******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482008,1,1,17YGA402*MB******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482035,5,1,1UYVS253*HP******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482045,1,1,1DW1A532*SS******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,482062,1,1,5RVUC242*KP******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,482064,1,1,1S9FD372*1B638***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482085,1,1,48X6F392*F1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482085,2,1,5AXTG402*XR******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,482103,3,1,5NHUVH62*DY******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482117,2,1,1GRDM962*GH******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482119,1,1,1GR1P062*LT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482121,2,1,3H3V532C*DT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482124,2,1,1GRAA142*FT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482153,1,1,1UYVS253*GP******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482173,1,1,7HACU202*M1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482193,4,1,1UYVS253*M2******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482194,3,1,3H3V532C*HT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482195,2,1,56VBE202*JM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482202,1,1,1UYVS257*L3******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482202,2,1,3H3V532C*LR******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482202,3,1,1UYVS253*BU******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482203,2,1,1E1H5Y28*YR******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,482206,2,1,3E1AAB23*PS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482241,3,1,1DW1A532*NS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482253,2,1,1JJV532D*CL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482254,2,1,5MC11162*8P******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,482266,1,1,5HTSN423*C5******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482300,1,1,527SR532*FL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482305,1,1,4Z451542*XP******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482315,1,1,591SD342*FR******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482316,2,1,1TDH3902*MB******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482324,3,1,1UYVS253*K3******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482327,1,1,1RNF48A2*LR******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482331,1,1,5MC11162*6P******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482348,1,1,1JJV532D*CL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482351,1,1,1PMKF422*K1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482359,1,1,LJRC2826*61******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,482368,1,1,4R7G0242*1T******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482368,2,1,1UYVS253*6U******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482403,1,1,3H3C412S*WT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482405,1,1,4Z411162*VP******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482423,2,1,1JJV532W*9L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482427,2,1,1L9GA72A*ML033***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482432,2,1,1MDAKAR1*LA******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,482447,2,1,5HTAB442*57******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482450,2,1,5RVUC182*GP******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,482454,1,1,3T1L1T62*DC******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482457,2,1,3H3V482C*MT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482463,1,1,1JJV532W*7L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482463,2,1,1H9PP302*MW648***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482480,2,1,48X1F372*D1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482484,1,1,3H3V532K*PS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482490,2,1,3H3V532C*GT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482500,1,1,49TSB172*J1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482501,1,1,1UYFS248*PA******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482519,1,1,11W3C202*4W******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482520,1,1,3H3V532C*LT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482521,3,1,1D9BG482*51208***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482529,2,1,1D9BG533*G1609***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482551,2,1,LJRC4126*71******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482552,4,1,3H3V532C*LR******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482554,2,1,3M9KS402*LL084***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482558,1,1,1GRAA062*GB******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482558,2,1,1JJV532D*GL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482601,1,1,3K9AM382*HC003***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482603,1,1,1UYVS253*8P******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482614,1,1,3H3V532C*KT******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482618,1,1,1JJV532D*GL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482640,1,1,1E1H5Z28*NR******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482640,2,1,1G9ST422*KH015***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482644,1,1,1UYVS253*P6******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482647,1,1,1UNST422*KS******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482653,1,1,3H3V532C*KR******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482655,2,1,1UYVS253*6U******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482661,2,1,1JJV532W*3L******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482686,3,1,1A9PA482*ED503***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482700,3,1,527SR532*NL******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482712,1,1,1RNF48A2*7R******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482732,2,1,5MAMN532*PW******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482745,1,1,5SFCG453*KE******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482770,2,1,1GRLA962*MB******,2023-09-15 02:07:06,1,6,TRAILER
48,Texas,482772,1,1,40FJ0293*W1******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482800,3,1,7NR1F202*LF******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482801,2,1,1GRDM962*8H******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482802,1,1,1GRAP062*HJ******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482811,2,1,527SR532*DM******,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482823,2,1,1L9GA72A*DL033***,2023-09-15 02:07:06,0,6,TRAILER
48,Texas,482841,4,1,1JJV342D*NL******,2023-09-15 02:07:06,0,6,TRAILER
