ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
180607,24,0,0,0,0,0,0,0,0,0
180608,0,0,11,0,0,4,11,0,0,0
180609,0,0,0,0,37,0,0,0,0,0
180610,18,18,18,18,18,18,18,18,18,18
180611,0,0,0,0,0,0,16,0,0,0
180612,0,0,0,0,0,23,0,0,0,0
180613,0,0,0,0,0,0,19,0,0,0
180614,0,0,0,0,0,19,0,5,0,0
180615,0,9,0,19,11,0,25,10,0,0
180616,0,0,0,0,14,0,0,0,0,0
180617,0,0,0,0,0,0,0,0,0,0
180618,0,0,0,0,0,0,0,0,0,0
180619,17,17,17,17,17,17,17,17,17,17
180620,0,28,0,0,0,0,0,5,23,27
180621,21,21,21,21,21,21,21,21,21,21
180622,0,0,18,0,0,0,0,0,0,0
180623,0,0,0,0,0,28,0,0,0,0
180624,0,0,28,20,0,0,0,0,0,0
180625,0,0,0,0,0,24,26,0,0,0
180626,0,8,0,6,10,16,10,25,0,15
180627,14,0,0,0,18,33,31,0,0,0
180628,19,19,19,19,19,19,19,19,19,19
180629,0,0,0,0,0,0,5,4,0,0
180630,0,24,17,0,9,22,0,0,0,7
180631,0,0,0,0,0,0,0,17,16,0
180632,0,0,0,0,0,0,0,18,25,0
180633,6,6,6,6,6,6,6,6,6,6
180634,0,0,0,0,0,0,0,0,0,0
180635,10,10,9,11,5,15,20,0,8,3
180636,21,11,0,0,0,4,0,16,0,16
180637,39,13,0,19,6,0,0,0,0,10
180638,9,17,0,18,15,20,32,12,25,15
180639,12,0,0,0,0,18,0,50,0,0
180640,18,16,21,0,4,0,0,0,0,12
180641,0,8,0,0,0,0,0,0,0,0
180642,0,0,0,0,19,0,0,0,27,7
180643,0,0,0,0,0,0,0,0,0,0
180644,20,0,3,19,33,8,0,18,22,19
180645,25,24,0,0,0,0,0,27,0,10
180646,0,13,24,14,14,21,12,0,29,16
180647,0,0,20,0,16,0,0,27,0,0
180648,17,11,14,0,0,21,20,14,13,10
180649,0,0,0,0,0,0,0,9,0,0
180650,19,19,19,19,19,19,19,19,19,19
180651,3,9,13,28,22,35,24,8,17,11
180653,8,13,0,8,0,0,0,0,0,0
180654,15,17,10,36,27,12,26,11,4,17
180655,0,0,0,0,0,0,0,0,0,0
180656,0,0,0,0,0,0,0,0,0,0
180657,31,23,0,19,0,21,26,0,0,26
180658,0,0,0,15,18,0,0,0,0,0
180659,6,21,12,0,0,16,0,0,0,0
180660,0,0,13,0,0,37,0,10,0,0
180661,19,19,26,34,19,19,19,19,19,19
180662,0,0,0,0,0,0,0,0,0,0
180663,0,0,0,0,0,0,0,0,0,0
180664,0,14,11,0,0,18,10,5,0,0
180665,0,0,19,0,0,6,0,6,0,0
180666,0,0,23,0,14,19,14,10,0,0
180667,0,0,0,0,0,0,0,0,0,0
180668,15,15,15,15,15,15,15,15,15,15
180669,0,10,0,28,0,29,18,0,0,0
180670,0,0,20,0,26,17,22,13,0,17
180671,0,0,0,0,0,0,0,0,20,34
180672,0,0,0,0,0,0,0,0,0,0
180673,0,19,0,0,14,0,0,0,16,0
180675,23,4,14,0,0,13,0,0,20,18
180676,0,0,0,0,0,0,0,0,0,0
180677,0,0,0,0,0,0,0,0,0,0
180678,0,0,10,8,0,12,22,20,0,0
180679,13,10,9,13,4,23,16,20,9,0
180680,0,0,0,0,0,26,0,16,0,14
180681,0,0,0,0,0,0,0,0,0,0
180682,28,31,11,0,0,0,4,32,8,21
180683,0,0,16,0,0,0,10,0,0,16
180684,0,0,0,0,0,0,0,0,0,0
180685,0,11,0,0,0,0,0,0,0,0
180686,6,4,4,4,4,4,13,4,4,4
180687,0,17,0,0,22,0,0,0,0,0
180688,0,0,0,0,0,19,17,0,0,0
180689,0,0,0,0,0,0,11,0,0,0
180690,19,0,4,0,0,0,0,0,0,15
180691,0,0,0,0,0,0,0,0,0,0
180692,0,0,0,0,0,11,0,0,0,0
180693,10,6,0,15,5,15,0,18,0,0
180694,0,0,0,0,0,0,0,0,0,0
180695,17,0,0,0,0,16,0,0,0,25
180696,33,27,0,0,0,21,24,0,0,0
180697,0,0,0,0,0,0,0,0,0,0
180698,18,18,18,18,18,18,18,18,18,18
180699,13,0,11,32,0,14,21,0,4,18
180700,0,30,0,29,0,18,5,0,0,4
180701,1,0,0,0,0,0,0,0,0,0
180702,0,22,7,0,0,6,15,0,0,0
180703,0,0,0,0,0,0,0,0,0,0
180704,19,14,19,0,0,11,20,14,0,13
180705,19,19,19,19,19,19,19,19,19,19
180706,0,12,0,0,0,0,0,0,0,16
180707,2,2,23,2,2,2,2,2,11,2
180708,0,0,0,0,0,0,0,0,0,0
180709,0,0,0,0,0,0,0,26,0,0
180711,24,0,0,0,0,0,0,0,0,12
180712,0,0,0,0,0,0,0,0,0,0
180713,0,0,0,0,0,0,0,0,7,23
180714,0,0,0,0,0,0,0,0,0,0
180715,20,9,40,0,16,12,0,0,24,0
180716,0,0,24,0,44,0,0,0,0,0
180717,0,0,0,0,0,0,0,0,0,0
180718,4,14,6,0,2,0,0,22,14,0
180719,0,0,0,0,0,0,0,0,0,0
180720,21,8,35,0,0,8,0,0,24,0
180721,0,0,0,20,11,0,0,0,13,12
180722,0,0,0,0,0,0,0,0,0,0
180724,22,5,9,0,21,22,8,12,0,13
180725,0,0,0,0,0,0,0,0,0,0
180726,0,0,0,0,0,0,0,0,17,0
180727,33,33,33,33,33,33,33,33,33,33
180728,0,20,0,0,13,0,0,33,11,0
180729,0,0,8,0,0,0,0,18,0,0
180730,16,18,0,4,26,8,14,25,2,17
180731,0,0,0,0,0,0,0,0,28,14
180732,11,0,31,13,0,0,0,0,0,0
180733,0,29,0,0,0,15,22,0,0,0
180734,0,0,0,0,0,0,0,0,0,0
180735,0,0,0,0,2,0,0,0,0,0
180736,0,16,0,0,0,0,0,0,0,0
180737,0,0,0,0,0,0,0,0,0,0
180738,0,15,20,20,16,32,0,44,0,0
180739,0,14,0,0,2,0,15,0,0,0
180740,0,0,0,0,19,0,0,0,15,0
180741,0,0,0,0,0,0,0,0,0,0
180742,0,0,0,0,0,0,0,0,0,0
180743,18,18,18,18,18,18,18,18,18,18
180744,0,0,0,0,6,0,0,0,0,24
180745,15,15,15,15,15,15,15,15,15,15
180746,0,0,0,0,0,0,24,0,0,0
180747,14,29,24,15,16,0,9,0,22,11
180748,0,0,0,0,0,0,0,0,0,0
180749,0,0,26,0,0,25,25,23,0,11
180751,0,0,0,0,0,0,0,0,0,0
180752,6,6,6,6,6,6,6,6,6,6
180753,0,0,0,0,0,0,0,0,0,0
180754,0,0,0,0,0,0,0,0,0,0
180755,0,20,0,0,0,0,0,0,21,0
180756,27,27,27,27,27,27,27,27,27,27
180757,19,19,19,19,19,19,19,19,19,19
180758,0,0,0,18,18,12,0,20,7,0
180759,0,0,0,0,0,0,0,0,0,0
180760,21,0,0,0,0,0,0,13,0,9
180761,0,0,0,0,0,0,0,0,0,0
180762,19,24,19,23,19,19,19,19,19,19
180763,0,0,0,0,0,0,0,0,0,0
180764,22,27,0,24,0,3,19,0,20,18
180765,0,20,12,0,0,0,0,0,11,0
180766,0,0,0,0,0,18,0,0,0,0
180767,0,0,0,0,0,0,0,0,24,0
180768,3,3,3,3,3,3,3,3,3,3
180769,0,0,0,0,0,0,0,0,0,0
180770,0,0,0,0,0,0,0,0,0,6
180771,0,0,0,0,0,0,0,0,0,0
180772,0,0,0,0,4,0,0,0,0,0
180773,0,0,0,0,0,0,0,0,0,0
180774,24,24,24,24,24,24,24,24,24,24
180775,0,0,0,0,0,0,0,0,0,0
180776,0,0,22,0,0,12,8,0,0,0
180777,0,0,0,0,0,0,0,0,0,0
180778,31,31,31,31,31,31,31,31,31,31
180779,0,0,7,0,10,0,0,0,0,12
180780,10,31,2,0,28,20,39,27,22,10
180781,0,8,0,0,0,0,0,0,0,0
180782,0,0,0,0,0,0,0,0,0,0
180783,11,0,0,29,0,4,0,0,15,14
180784,0,3,19,0,0,0,0,11,0,0
180785,30,1,1,10,1,28,1,1,1,1
180786,0,15,0,0,0,0,0,0,28,0
180787,0,0,20,0,5,0,26,0,0,0
180788,21,0,0,0,9,0,0,0,24,12
180789,0,0,0,0,0,0,0,0,0,0
180790,0,0,0,0,0,4,0,0,0,0
180791,0,4,0,0,0,0,0,21,0,8
180792,25,25,25,25,25,25,25,25,25,25
180793,0,0,0,0,0,0,0,0,0,0
180794,0,0,0,0,0,0,0,0,0,0
180795,11,0,28,0,12,9,24,15,7,12
180796,0,0,0,14,0,12,0,0,0,13
180797,0,0,18,0,0,24,10,22,0,0
180798,0,0,0,0,0,13,0,0,0,0
180799,0,0,0,11,0,20,0,0,0,0
180800,0,0,31,10,12,0,13,0,15,0
180801,0,0,0,0,0,0,0,0,0,0
180803,17,17,17,17,17,17,17,17,17,17
180804,0,0,0,0,0,0,0,0,0,0
180805,0,0,0,0,0,0,0,0,0,0
180806,0,0,0,0,0,0,0,0,0,0
180807,0,0,0,0,0,0,0,0,0,0
180808,18,18,18,18,18,18,18,18,18,18
180809,17,11,34,12,18,7,4,21,0,0
180810,0,0,0,0,0,0,0,0,0,0
180811,0,0,0,0,0,0,0,0,0,0
180812,0,0,0,0,0,0,0,0,0,0
180813,7,7,7,7,7,7,7,7,7,7
180814,0,0,0,0,0,0,0,0,0,0
180815,0,14,33,0,0,0,0,0,0,0
180816,0,14,0,0,0,0,0,0,0,0
180817,0,0,0,0,0,0,0,0,0,0
180818,0,17,0,0,0,17,0,21,0,17
180819,0,0,0,0,0,0,0,0,0,0
180820,7,7,7,7,7,7,7,7,7,7
180821,0,23,0,0,12,18,0,0,0,16
180822,11,11,11,11,11,11,11,11,11,11
180823,11,0,0,0,0,0,0,0,0,15
180824,16,26,7,25,21,25,13,11,20,20
180825,0,0,0,33,0,16,0,0,0,18
180826,16,33,20,13,0,16,2,21,0,14
180827,15,15,15,15,15,15,15,15,15,15
180828,27,21,0,0,0,20,21,0,10,46
180829,0,0,0,0,0,0,0,0,0,0
180830,0,0,0,0,0,0,0,0,0,0
180831,0,0,14,0,0,0,0,0,0,0
180832,20,20,20,20,20,20,20,20,20,20
180833,9,30,16,24,0,0,4,19,48,18
180834,0,22,0,37,0,0,14,0,0,0
180835,0,0,0,8,34,0,0,0,0,0
180836,20,0,0,0,0,14,0,0,0,17
180837,0,0,0,0,0,0,0,0,0,0
180838,0,0,0,0,0,0,0,0,14,0
180839,0,0,0,0,0,0,0,0,0,0
180840,0,0,0,0,0,0,0,0,0,0
180841,0,0,0,0,0,0,0,0,0,0
180842,0,0,0,0,0,0,0,0,0,0
180843,20,22,0,0,18,7,35,6,0,28
180844,0,0,0,0,0,0,0,0,0,0
180845,16,16,16,16,16,16,16,16,16,16
180846,0,20,0,12,15,10,0,16,0,0
180847,0,0,0,30,16,0,20,0,0,0
180848,0,0,0,0,0,0,0,0,0,0
180849,0,0,0,0,0,0,0,0,0,0
180850,19,0,0,20,14,5,22,3,10,0
180851,0,0,0,0,0,0,19,0,0,14
180852,0,0,0,0,0,0,5,0,0,0
180853,6,6,6,6,6,6,6,6,6,6
180854,0,0,0,0,0,0,0,0,0,0
180855,0,0,0,0,0,0,0,0,0,0
180856,48,48,48,48,48,48,48,48,48,48
180857,8,8,8,8,8,8,8,8,8,8
180858,0,0,0,0,0,0,0,0,0,0
180859,0,0,0,0,0,17,0,0,0,0
180860,0,0,0,0,0,0,29,0,0,0
180861,31,16,0,18,9,28,6,15,13,14
180862,0,0,0,0,0,41,0,0,0,0
180863,0,0,0,0,0,0,0,0,0,0
180864,0,0,0,0,0,0,0,0,0,0
180865,0,0,0,0,0,0,0,0,0,0
180866,9,5,8,30,3,17,19,6,10,0
180867,0,0,0,0,20,0,0,0,0,0
180868,0,0,0,0,12,0,0,0,0,0
180869,26,0,25,0,5,0,0,0,13,0
180870,0,0,0,0,0,0,0,0,0,0
180871,0,0,0,0,0,0,0,21,0,23
180872,0,0,0,15,0,17,0,0,0,0
180873,0,0,0,0,0,0,0,0,0,0
180874,0,10,21,0,17,0,13,0,19,0
180875,0,0,0,0,0,0,0,0,0,0
180876,18,0,13,12,14,9,25,22,21,14
180877,17,0,0,0,0,0,0,0,0,4
180878,0,13,11,28,0,0,18,0,0,20
180879,35,0,0,0,0,0,0,0,0,0
180880,0,0,0,0,0,0,0,0,0,0
180881,0,0,0,0,0,0,0,0,13,0
180882,7,0,4,34,0,15,0,13,9,18
180883,0,20,0,0,0,14,0,0,0,0
180884,42,42,42,42,42,42,42,42,42,42
180885,21,21,21,21,21,21,21,21,21,21
180886,22,22,22,22,22,22,22,22,22,22
180887,0,0,0,0,0,0,0,18,0,0
180888,13,23,0,16,30,0,7,4,0,31
180889,0,0,0,0,0,0,22,0,18,0
180890,0,0,0,0,0,0,0,0,0,0
180891,7,13,8,21,21,2,21,22,39,13
180892,0,0,0,0,0,0,0,0,0,40
180893,3,7,11,5,10,17,17,9,9,7
180894,0,16,24,0,0,0,0,0,0,0
180895,0,12,16,25,12,23,0,0,17,0
180896,0,0,0,0,0,0,0,13,0,0
180897,0,0,0,0,0,0,0,0,0,0
180898,0,0,0,0,37,0,0,0,0,0
180899,0,0,0,0,0,0,0,0,0,0
180900,11,0,39,0,0,0,0,0,0,61
180901,22,13,41,12,20,8,0,14,0,0
180902,0,0,0,0,0,0,0,0,0,0
180903,0,0,0,0,5,29,0,0,0,0
180904,5,4,16,3,21,22,39,13,4,0
180905,58,58,58,58,58,58,58,58,58,58
180906,0,0,0,0,0,0,0,0,0,0
190001,0,0,0,0,0,0,0,0,0,0
190002,0,0,11,0,11,0,0,0,8,0
190003,0,0,0,0,0,0,0,0,0,0
190004,4,27,0,0,0,0,0,18,0,0
190005,0,19,6,22,0,23,25,9,24,16
190006,34,34,34,34,34,34,34,34,34,34
190007,0,0,0,0,0,0,0,0,0,0
190008,19,0,15,12,26,25,9,12,0,0
190009,0,0,0,0,0,0,0,0,0,0
190010,0,0,0,0,0,0,0,0,0,0
190011,18,18,18,18,18,18,18,18,18,18
190012,0,0,10,19,0,0,22,0,0,0
190013,15,18,24,15,15,15,15,15,15,15
190014,0,0,0,0,0,0,0,0,0,0
190015,0,20,0,0,0,0,21,0,0,0
190016,0,0,0,0,0,0,0,0,0,0
190017,0,0,0,0,0,0,0,0,0,0
190018,0,0,0,0,0,6,0,0,0,0
190019,25,0,0,0,0,0,0,0,0,0
190020,4,4,4,4,4,4,4,4,4,4
190021,0,0,0,0,0,0,0,0,0,0
190022,21,0,0,0,0,0,10,0,0,0
190023,0,17,0,0,0,0,0,19,0,0
190024,2,2,2,16,6,2,2,8,2,13
190025,7,0,0,0,0,6,0,0,0,0
190026,0,0,18,0,0,21,0,0,0,0
190027,0,17,0,10,0,0,4,0,3,0
190028,46,0,0,0,0,8,0,0,0,17
190029,0,4,16,20,30,0,0,13,8,7
190030,0,0,0,0,0,0,18,0,0,0
190031,17,17,17,17,17,17,17,17,17,17
190032,10,10,10,10,10,10,10,10,10,10
190033,0,31,0,0,0,0,0,0,0,0
190034,0,0,0,0,0,0,5,0,0,0
190035,14,29,23,14,14,14,14,14,14,14
190036,21,25,6,29,3,0,14,23,0,25
190037,16,16,16,16,16,16,16,16,16,16
190038,0,0,0,0,0,0,0,0,0,23
190039,0,0,0,0,0,0,0,0,0,0
190040,17,11,0,35,0,0,0,10,0,0
190041,9,7,7,7,7,7,21,7,7,7
190042,28,21,12,20,19,16,9,17,12,14
190043,0,0,0,0,0,0,0,0,0,0
190044,25,25,25,25,25,25,25,25,25,25
190045,0,0,0,0,0,0,0,0,0,0
190046,0,0,0,0,0,0,0,0,0,0
190047,43,0,9,0,0,0,25,11,0,0
190048,12,12,12,12,12,12,12,12,12,12
190049,0,10,0,0,0,18,0,11,6,0
190050,16,16,16,16,16,16,16,16,16,16
190051,0,0,0,0,0,0,0,0,0,0
190052,0,0,11,0,40,14,0,0,21,0
190053,0,0,30,18,18,25,0,16,0,0
190054,0,0,0,0,0,0,0,0,0,0
190055,22,22,22,22,22,22,22,22,22,22
190056,9,10,19,8,13,13,11,34,18,11
190057,17,0,0,14,7,0,22,0,0,15
190058,20,0,0,0,0,0,0,0,0,0
190059,0,0,0,11,0,0,0,0,0,0
190060,0,0,0,0,0,0,16,0,0,13
190061,19,19,19,19,19,19,19,19,19,19
190062,0,0,0,0,0,0,0,0,0,0
190063,0,0,0,0,0,0,0,0,0,0
190064,0,10,0,12,22,15,0,0,24,0
190065,2,2,2,2,2,2,2,2,2,2
190066,1,1,1,1,1,1,1,1,1,1
190067,0,0,0,0,0,0,0,0,0,0
190068,19,0,15,0,0,0,0,0,21,0
190069,0,0,0,12,17,0,0,0,0,0
190070,0,0,0,0,0,0,0,17,0,0
190071,0,16,13,0,0,7,0,0,0,0
190072,10,0,0,0,0,0,0,0,0,0
190073,0,0,0,20,0,10,18,0,0,0
190074,9,21,0,0,7,9,0,23,18,0
190075,0,21,29,18,0,0,0,17,0,0
190076,0,16,0,0,0,0,0,13,5,32
190077,11,0,0,27,18,0,9,0,0,0
190078,17,0,27,0,0,33,18,10,3,0
190079,0,0,0,0,19,14,0,4,0,25
190080,15,0,0,19,14,0,0,0,33,0
190081,0,0,0,0,0,19,0,0,0,0
190082,0,8,0,0,0,0,0,0,0,0
190083,0,0,0,0,23,0,17,0,0,0
190084,0,0,0,0,0,0,0,0,0,0
190085,0,7,19,11,0,0,7,0,10,0
190086,0,0,0,0,0,0,0,17,0,16
190087,12,12,12,12,12,21,12,12,12,12
190088,0,14,0,0,0,0,0,0,0,10
190089,0,16,0,0,17,8,0,10,0,0
190090,14,14,14,14,14,14,14,14,14,14
190091,0,0,0,0,0,0,0,0,0,0
190092,0,0,0,0,0,0,0,0,0,0
190093,0,0,0,0,0,0,0,0,0,0
190094,0,10,0,0,0,0,0,39,24,0
190095,0,0,0,0,0,0,12,0,0,0
190096,15,0,5,12,14,36,10,0,24,10
190097,0,0,0,0,0,0,0,0,0,0
190098,0,0,0,0,0,0,0,0,0,0
190099,0,0,0,0,0,0,0,22,0,0
190100,14,0,18,0,0,0,0,0,0,0
190101,0,0,0,0,0,0,0,0,0,0
190102,11,11,11,11,11,11,11,11,11,11
190103,0,0,0,0,0,32,0,0,0,0
190104,0,11,0,0,0,0,0,0,0,8
190105,0,0,0,0,0,0,36,28,0,0
190106,0,0,0,0,14,14,0,0,12,0
190107,0,0,0,0,0,0,0,0,0,0
190108,45,45,45,45,45,45,45,45,45,45
190109,0,0,0,0,0,0,0,0,0,0
190110,0,0,0,0,0,0,0,0,0,0
190111,15,15,15,15,15,15,15,15,15,15
190112,12,12,12,12,12,12,12,12,12,12
190113,0,0,0,0,0,0,33,0,0,0
190114,17,17,17,17,17,17,17,17,17,17
190115,16,0,10,13,0,33,0,0,6,22
190116,0,0,0,0,0,0,0,0,0,0
190117,0,0,0,0,0,0,0,0,20,20
190118,0,10,0,19,0,0,0,0,0,0
190119,6,6,6,6,6,6,6,6,6,6
190120,11,11,11,11,11,11,11,11,17,11
190121,0,16,0,0,0,0,14,0,0,0
190122,17,17,17,17,17,17,17,17,17,17
190123,11,0,13,11,0,0,0,0,17,0
190124,0,0,0,0,17,0,0,0,26,17
190125,21,15,15,15,15,15,15,15,15,17
190126,0,0,0,0,6,7,0,0,0,0
190127,0,0,0,0,0,0,0,0,5,0
190128,32,32,42,32,32,32,32,32,32,32
190129,15,15,15,15,15,15,15,15,15,15
190130,30,0,0,16,0,0,0,20,0,10
190131,21,15,0,14,0,20,0,22,32,0
190132,18,18,18,18,18,18,18,18,18,18
190133,24,24,24,24,24,24,24,24,24,24
190134,17,17,17,17,17,17,17,17,17,17
190135,0,0,0,0,0,0,0,0,0,0
190136,17,17,17,17,17,17,17,17,17,17
190137,0,9,0,16,0,0,0,0,0,10
190138,0,0,0,13,0,15,0,0,0,0
190139,19,19,19,19,19,19,19,19,19,19
190140,36,36,36,36,36,36,36,36,36,36
190141,0,0,0,0,0,0,0,0,0,0
190142,4,13,3,16,10,3,7,3,20,3
190143,11,11,11,11,11,11,11,11,11,11
190144,0,0,0,0,6,0,0,0,0,0
190145,0,41,0,28,0,0,0,12,0,0
190146,25,25,25,25,25,25,25,25,25,25
190147,5,5,5,5,5,5,5,5,5,5
190148,22,0,0,0,0,0,17,0,23,10
190149,13,0,19,44,0,32,0,0,0,36
190150,15,13,14,17,0,20,0,4,0,20
190151,0,0,0,0,0,0,0,0,7,0
190152,0,0,0,0,0,19,13,18,0,0
190153,14,0,0,10,19,0,0,19,0,21
190154,23,8,10,7,15,0,17,21,16,0
190155,13,13,13,13,13,13,13,13,13,13
190156,18,18,18,18,18,18,18,18,18,18
190157,0,0,0,19,11,0,0,0,0,0
190158,2,2,2,2,2,4,2,2,2,2
190159,17,17,17,17,17,17,17,17,17,17
190160,0,0,0,0,0,0,0,0,0,0
190161,0,0,0,0,0,18,0,0,0,0
190162,14,14,0,0,0,17,12,13,44,34
190163,14,14,14,14,14,14,14,14,14,14
190164,0,0,0,15,0,0,0,0,14,27
190165,35,0,6,16,0,13,0,0,16,0
190166,0,13,0,28,0,0,10,0,22,15
190167,6,0,0,0,0,0,0,35,0,0
190168,12,12,12,12,12,12,12,12,12,12
190169,0,0,8,0,0,0,0,0,0,17
190170,0,0,13,0,0,9,0,0,0,0
190171,4,4,4,4,4,4,4,4,4,4
190172,12,0,0,0,0,0,0,0,6,0
190173,16,16,16,16,16,16,16,16,17,16
190174,0,0,0,0,0,0,0,0,0,0
190175,12,12,16,12,15,12,19,12,12,12
190176,0,19,0,0,0,16,0,0,22,0
190177,0,14,0,13,0,0,13,0,0,9
190178,0,17,0,0,0,0,0,0,0,12
190179,5,10,8,0,18,9,0,14,24,12
190180,0,0,0,0,0,0,0,0,10,0
190181,0,0,0,0,0,0,0,0,0,0
190182,0,16,0,0,0,0,0,0,0,0
190183,13,19,18,24,0,37,0,32,0,0
190184,20,20,20,20,20,20,20,20,20,20
190185,0,0,0,0,0,0,0,0,0,0
190186,5,5,5,5,5,5,5,5,5,5
190187,9,13,0,0,0,0,0,17,0,0
190188,8,6,15,25,0,0,0,0,0,17
190189,0,0,0,0,0,0,0,0,0,0
190190,0,0,30,27,15,25,29,0,24,0
190191,0,0,0,0,0,0,0,0,0,0
190192,0,0,0,0,0,31,0,0,0,0
190193,14,0,0,0,0,10,0,0,22,0
190194,0,0,0,0,15,0,7,11,0,0
190195,0,0,0,0,0,10,0,0,3,0
190196,15,15,15,15,15,15,15,15,15,15
190197,0,0,0,0,0,0,0,6,0,0
190198,27,0,0,9,0,0,0,0,6,0
190199,0,6,0,0,6,0,12,0,17,0
190200,13,22,0,0,0,0,0,0,27,20
190201,8,9,19,20,0,4,33,0,0,0
190202,21,38,12,45,20,6,24,24,41,8
190203,13,0,13,15,28,46,23,15,5,30
190204,0,0,10,0,0,0,0,0,15,13
190205,20,0,0,38,14,0,7,0,18,0
190206,0,0,16,0,10,0,0,0,0,20
190207,28,28,28,28,28,28,28,28,28,28
190208,2,2,2,2,2,2,2,2,2,2
190209,0,0,0,0,0,0,0,0,29,0
190210,0,0,0,0,27,0,0,0,0,0
190211,0,0,14,0,0,0,0,0,11,0
190212,0,0,0,0,0,23,17,0,0,0
190213,0,11,23,6,16,18,0,12,26,12
190214,0,0,29,0,0,0,0,0,32,0
190215,15,0,0,23,13,24,13,0,0,0
190216,10,32,17,25,25,7,28,19,38,17
190217,18,23,17,14,28,16,13,25,8,23
190218,0,0,0,0,0,0,0,0,0,0
190219,0,0,0,0,0,0,0,0,0,0
190220,0,16,0,0,0,0,0,24,0,0
190221,20,20,20,20,20,20,20,20,20,20
190222,25,25,25,25,25,25,25,25,25,25
190223,0,0,17,22,0,6,0,18,0,14
190224,0,0,15,0,0,12,8,0,0,0
190225,0,0,0,25,0,33,19,18,19,13
190226,0,0,0,0,0,0,0,0,0,0
190227,14,6,0,25,8,12,17,14,5,5
190228,17,17,17,17,17,17,17,17,17,17
190229,11,0,0,0,22,19,16,24,12,0
190230,6,6,6,6,6,6,6,6,6,6
190231,0,4,0,0,0,16,0,0,0,0
190232,0,0,0,0,0,0,0,13,0,0
190233,0,0,0,13,15,16,2,0,11,4
190234,0,0,0,0,0,23,0,0,0,0
190235,0,0,0,13,0,0,0,0,4,0
190236,16,16,16,16,16,34,16,16,16,16
190237,0,14,0,0,0,0,0,7,0,0
190238,0,0,0,0,0,0,0,0,0,0
190239,0,0,0,0,0,0,0,0,0,0
190240,0,0,0,0,0,0,0,14,0,0
190241,37,37,37,37,37,37,37,37,37,37
190242,1,20,1,1,14,1,1,1,1,17
190243,0,0,0,0,0,0,0,0,0,0
190244,11,0,31,0,0,0,11,16,0,0
190245,26,26,26,26,26,26,26,26,26,26
190246,0,0,0,0,0,0,0,0,0,0
190247,9,9,9,9,9,9,9,9,9,9
190248,15,5,13,5,5,16,23,5,24,31
190249,0,0,0,0,0,0,0,0,0,14
190250,0,0,0,0,0,0,0,0,0,0
190251,0,0,3,0,0,0,0,0,0,3
190252,0,0,5,0,0,0,0,0,0,0
190253,0,0,0,0,0,0,0,0,0,0
190254,0,4,0,0,0,0,0,0,0,4
190255,44,21,0,0,0,0,23,0,0,0
190256,0,0,0,0,0,0,0,0,0,0
190257,13,0,0,29,5,26,9,17,0,0
190258,0,23,15,17,12,0,30,36,11,20
190259,0,0,16,0,0,0,2,14,0,0
190260,0,0,0,0,0,0,0,0,0,0
190261,2,2,2,2,2,2,2,2,2,2
190262,0,0,0,12,0,19,10,0,0,18
190263,0,16,0,0,0,0,0,12,0,26
190264,0,0,0,0,0,0,0,0,0,0
190265,0,25,28,6,0,0,0,0,17,0
190266,0,7,0,22,0,0,0,21,0,0
190267,24,24,24,24,24,24,24,24,24,24
190268,34,29,0,0,0,0,0,0,0,0
190269,0,0,3,0,0,0,0,0,0,0
190270,0,8,0,26,0,15,0,6,0,14
190271,0,0,0,0,0,0,0,0,0,0
190272,13,13,13,13,13,13,13,13,13,13
190274,0,8,8,21,15,9,0,12,3,14
190275,14,0,0,0,0,0,0,21,0,24
190276,0,0,0,0,0,0,0,13,0,0
190277,11,11,11,14,11,11,11,11,18,32
190278,16,9,9,19,9,25,9,9,9,9
190279,0,0,0,13,0,0,9,0,0,0
190280,0,0,0,0,0,0,8,24,0,0
190281,0,0,0,0,0,0,0,0,0,0
190282,0,0,15,0,0,0,0,0,14,0
190283,0,0,0,0,0,0,4,0,0,0
190284,16,0,0,9,17,0,0,12,0,0
190285,16,0,13,0,0,0,0,0,0,0
190286,21,0,42,0,0,0,11,0,0,0
190287,8,0,0,3,0,0,11,0,0,5
190288,16,31,4,15,0,0,0,0,0,0
190289,0,0,0,0,6,0,0,0,0,0
190290,0,0,0,0,0,0,13,19,0,0
190291,0,0,0,0,0,0,25,0,0,21
190292,0,0,0,0,0,0,0,34,0,0
190293,0,0,0,0,0,0,0,0,0,0
190294,29,0,0,8,0,0,0,21,18,0
190295,12,0,0,0,27,17,19,19,13,10
190296,2,0,0,0,0,0,0,0,0,0
190297,0,0,0,0,33,0,0,0,0,0
190298,0,7,0,0,0,0,0,0,0,4
190299,0,0,0,0,0,0,0,0,0,14
190300,18,18,18,18,18,18,18,18,18,18
190301,0,0,0,0,0,0,0,0,0,0
190302,0,6,0,0,0,0,0,3,0,0
190303,25,25,25,25,25,25,25,25,25,25
190304,30,30,30,30,30,30,30,30,30,30
190305,0,0,14,0,0,0,0,0,2,0
190306,0,23,0,0,0,0,0,19,17,10
190307,0,0,0,0,0,10,0,3,0,0
190308,16,0,0,0,27,0,0,0,15,0
200001,1,1,1,1,1,1,1,1,1,1
200002,26,26,26,26,26,26,26,26,26,26
200003,0,0,0,0,0,0,22,0,0,0
200004,0,0,0,0,0,0,0,0,0,0
200005,0,0,0,0,0,0,8,0,0,0
200006,0,0,0,0,0,0,0,0,0,0
