ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
270300,0,0,0,0,0,0,0,0,8,0
270301,21,21,21,21,21,21,21,21,21,21
270302,0,0,0,0,0,0,0,0,0,0
270303,10,28,18,31,10,18,14,10,24,10
270304,0,0,0,0,0,0,0,0,0,0
270305,0,0,0,0,0,0,0,0,0,0
270306,0,0,0,0,0,0,0,11,0,0
270307,0,10,24,0,0,0,0,14,0,0
270308,0,0,0,0,0,0,0,0,0,0
270309,21,21,21,21,21,21,21,21,21,21
270310,0,0,0,0,0,0,0,0,0,0
270311,0,0,0,0,0,0,0,0,0,0
270312,0,0,0,0,0,0,0,0,0,0
270313,0,0,0,0,19,0,0,0,0,0
270314,0,0,0,0,0,0,6,0,0,1
270315,10,10,10,10,10,10,10,10,10,10
270316,9,31,32,37,10,10,13,25,26,19
270317,0,0,0,0,0,0,0,0,0,0
270318,0,0,0,0,0,0,0,0,0,0
270319,0,0,0,0,0,0,0,0,0,0
270320,0,0,0,0,0,0,0,0,0,0
270321,5,21,0,0,0,0,0,0,0,0
270322,0,0,26,0,2,0,0,0,0,0
270323,0,0,0,0,0,0,0,0,0,0
270324,22,22,22,22,22,22,22,22,22,22
270325,0,0,0,18,0,0,0,0,0,6
270326,22,0,0,0,16,0,0,0,0,0
270327,0,0,0,0,0,0,0,0,0,0
270328,0,0,0,0,0,0,0,0,0,0
270329,13,13,13,13,13,13,13,13,13,13
270330,21,21,21,21,21,21,21,21,21,21
270331,20,20,20,20,20,20,20,20,20,20
270332,21,21,21,21,21,21,21,21,21,21
270333,2,2,2,2,2,2,2,2,2,2
270334,5,5,5,5,5,5,5,5,5,5
270335,0,0,0,0,0,0,0,0,0,0
270336,0,0,0,0,0,0,0,0,0,0
270337,28,28,28,28,28,28,28,28,28,28
270338,26,26,26,26,26,26,26,26,26,26
270339,0,0,0,0,0,0,0,0,0,0
270340,0,0,0,0,0,0,0,0,0,0
270341,0,0,0,0,0,0,0,0,0,0
270342,0,0,0,0,0,0,0,0,0,0
270344,0,0,10,0,0,0,0,0,0,0
270345,20,20,20,20,20,20,20,20,20,20
270346,0,0,0,0,0,0,0,0,0,0
270347,0,0,0,0,0,0,0,0,0,0
270348,14,14,14,14,14,14,14,14,14,14
270349,14,14,14,14,14,14,14,14,14,14
270350,0,0,0,0,21,0,16,0,0,0
270351,0,0,0,0,0,0,0,0,0,0
270352,11,11,11,11,11,11,11,11,11,11
270353,12,12,12,12,12,12,12,12,12,12
270354,0,0,0,0,0,0,0,0,0,0
270355,0,0,0,0,0,0,0,0,0,0
270356,0,15,15,0,0,0,0,0,0,0
270357,7,0,0,0,0,0,0,0,0,0
270358,2,2,2,2,2,2,2,2,2,2
270359,0,0,0,0,0,0,19,0,0,0
270360,0,0,0,0,0,0,0,0,0,0
270361,0,0,0,0,0,0,0,0,0,0
270362,0,0,0,0,0,0,0,0,0,0
270363,0,0,0,0,0,0,0,0,0,0
270364,0,0,0,0,0,0,0,0,0,0
270365,37,37,37,37,37,37,37,37,37,37
270366,0,0,0,0,0,0,0,0,0,0
270367,0,0,0,0,0,0,0,0,0,0
270368,14,14,14,14,14,14,14,14,14,14
270370,0,0,0,0,0,0,0,0,0,0
270371,0,0,27,0,15,19,11,9,0,10
270373,0,0,0,0,0,0,0,0,0,0
270375,0,0,0,0,0,0,21,0,0,0
270376,0,0,0,0,0,0,0,5,0,0
270377,0,0,0,0,0,0,0,0,0,0
270378,0,0,0,0,0,0,0,0,0,0
270379,0,0,0,0,0,0,0,0,0,0
270380,0,0,0,0,0,0,0,0,0,0
270381,0,0,0,0,0,0,0,0,0,0
270382,0,26,0,0,0,0,0,0,4,0
270383,26,33,35,28,36,7,20,12,34,22
270384,0,0,0,0,0,7,0,17,0,0
270385,0,0,0,0,0,0,0,0,0,0
270386,27,27,27,27,27,27,27,27,27,27
270388,0,0,0,0,0,0,0,0,0,0
270389,0,0,0,0,0,0,0,0,0,0
270390,0,0,0,0,0,0,0,0,0,0
270391,29,29,29,29,29,29,29,29,29,29
270392,0,0,0,0,0,0,0,0,0,0
270393,14,14,14,14,14,14,14,14,14,14
270394,20,20,20,20,20,20,20,20,20,20
270395,0,0,0,0,0,0,0,0,27,0
270396,0,0,0,0,0,0,0,0,0,0
270397,21,21,21,21,21,21,21,21,21,21
270398,0,0,0,0,0,0,0,0,0,0
270399,0,0,0,0,0,23,0,0,0,0
270400,0,0,13,0,0,22,0,0,9,0
270401,0,0,0,0,0,0,0,0,0,10
270402,8,21,11,10,14,12,11,15,0,0
270403,3,3,3,3,3,3,3,3,3,3
270404,15,15,15,15,15,15,15,15,15,15
270405,0,0,0,29,0,0,14,0,0,0
270406,0,0,0,0,0,0,0,0,0,0
270407,6,6,6,6,6,6,6,6,6,6
270408,0,0,0,0,0,0,0,0,0,0
270409,0,0,0,0,0,0,0,0,0,0
270410,0,0,0,0,0,0,0,0,0,0
270411,0,0,0,0,0,0,0,0,0,0
270412,0,0,0,0,0,0,0,11,0,0
270414,0,0,0,0,0,0,0,0,0,0
270416,0,0,0,0,0,0,0,0,0,0
270417,7,7,7,7,7,7,7,7,7,7
270418,0,0,0,0,0,0,0,0,0,0
270420,0,0,0,0,0,0,0,0,0,0
270421,0,0,0,0,0,0,0,16,0,0
270422,14,14,14,14,14,14,14,14,14,14
270423,15,15,15,15,15,15,15,15,15,15
270424,0,0,12,0,0,0,0,0,0,0
270425,0,0,0,0,0,0,14,0,0,0
270426,12,12,16,12,12,12,12,12,12,12
270428,14,0,0,0,0,0,0,0,0,0
270429,0,0,0,0,0,0,0,0,0,0
270430,0,0,0,0,0,0,0,0,0,0
270431,0,0,0,0,0,0,0,0,0,0
270432,0,0,0,0,0,0,0,0,15,0
270433,0,0,5,0,0,0,0,0,0,0
270434,0,0,0,0,0,0,0,0,0,0
270435,0,0,0,12,0,0,0,0,0,0
270436,0,0,0,0,0,0,0,0,0,0
270437,0,0,0,0,0,0,0,0,0,0
270438,0,25,0,15,18,9,8,0,14,17
270439,0,0,12,0,0,0,0,0,0,0
270440,0,0,0,0,0,0,0,0,16,0
270441,0,0,0,0,0,0,0,0,0,0
270442,0,0,0,0,0,0,0,0,0,0
270443,18,18,21,18,18,18,18,18,18,18
270444,0,0,0,0,0,0,0,0,0,0
270446,0,0,0,0,0,15,0,5,0,0
270447,0,0,0,17,0,0,0,0,0,0
270448,7,15,0,44,0,0,0,0,0,0
270449,0,0,0,0,0,0,0,0,0,0
270450,0,0,20,0,0,18,0,0,0,0
270451,0,0,0,0,0,0,0,0,0,0
270452,0,0,0,0,0,0,0,0,0,0
270453,13,0,0,0,0,0,0,0,0,0
270454,0,0,0,0,0,0,0,12,0,0
270455,0,17,0,0,0,0,0,0,0,0
270456,0,0,0,0,0,0,0,0,0,0
270457,0,0,0,24,0,0,0,0,0,0
270458,0,0,0,0,0,0,0,0,0,0
270459,0,15,17,0,0,0,0,0,0,0
270460,0,0,0,0,0,0,0,0,0,0
270461,0,0,0,0,0,0,0,0,0,0
270462,0,0,0,0,7,11,0,0,0,0
270463,12,12,12,12,12,12,12,12,12,12
270464,0,0,0,0,0,0,0,0,0,0
270466,0,0,0,0,0,0,0,0,0,0
270467,0,0,0,0,0,0,0,16,27,7
270468,0,0,0,0,0,0,0,0,0,0
270470,0,0,0,0,0,0,0,0,0,0
270471,0,0,0,0,0,0,0,0,0,0
270472,17,17,17,17,17,17,17,17,17,17
270473,0,0,0,0,0,0,0,0,0,0
270474,25,25,25,25,25,25,25,25,25,25
270475,13,8,4,11,12,8,4,0,0,3
280001,0,0,0,0,0,0,0,14,18,17
280003,7,7,7,7,7,7,7,7,7,7
280004,16,10,22,35,10,38,5,20,9,21
280005,0,0,0,0,0,0,0,0,0,0
280006,0,0,0,0,0,0,0,0,0,0
280007,0,0,0,0,0,0,14,0,0,0
280008,0,0,0,8,0,0,0,0,0,0
280009,0,18,0,0,0,0,0,0,0,0
280010,0,0,0,0,0,0,0,0,0,0
280011,0,0,0,0,0,0,10,0,0,0
280012,0,0,0,0,0,0,0,0,0,0
280013,0,0,0,0,0,0,0,0,0,18
280014,0,0,0,0,0,0,43,0,0,0
280015,21,0,0,0,0,0,0,0,0,0
280016,0,0,0,0,0,2,0,0,0,0
280017,23,23,23,23,23,23,23,23,23,23
280018,0,0,0,0,9,0,0,0,0,0
280019,25,0,0,0,0,0,0,0,0,0
280020,0,0,0,0,0,0,0,0,0,0
280021,0,0,0,20,0,0,0,0,21,0
280022,0,0,0,0,0,0,0,0,0,0
280023,0,2,0,0,0,0,0,0,0,0
280024,15,15,15,15,15,15,15,15,15,15
280025,0,10,13,0,20,0,0,15,25,0
280026,24,13,11,18,6,12,8,16,16,18
280027,0,0,0,0,14,0,0,0,0,0
280028,0,0,0,0,0,30,0,0,0,0
280029,0,0,0,0,0,12,0,0,0,0
280030,0,0,0,32,0,0,0,0,0,0
280031,0,0,0,0,0,0,0,0,0,0
280032,0,0,0,0,35,0,19,18,0,0
280033,0,0,0,0,0,0,0,0,0,0
280034,0,0,0,0,0,0,0,0,0,0
280035,0,0,0,0,0,0,16,0,0,0
280036,0,13,0,0,0,0,0,0,0,10
280037,0,0,0,0,17,0,0,0,0,0
280038,0,0,0,0,0,0,0,0,0,0
280039,11,11,11,11,11,11,11,11,11,11
280040,0,0,19,0,0,15,0,0,0,0
280041,12,12,12,12,12,12,12,12,12,12
280042,0,0,0,0,0,8,0,0,0,0
280043,0,13,0,0,0,0,0,31,0,0
280044,0,0,0,9,0,0,0,38,24,0
280045,0,0,0,0,12,0,0,0,0,0
280046,0,0,0,0,0,0,0,0,0,0
280047,0,0,0,0,0,0,0,0,0,0
280048,0,0,0,0,0,0,0,0,0,0
280049,18,18,18,18,18,18,18,18,18,18
280050,0,0,15,0,0,0,17,0,0,6
280051,0,0,0,0,0,0,0,0,0,0
280052,0,0,0,0,0,0,0,0,0,0
280053,0,0,0,0,0,0,0,15,0,0
280054,13,0,0,0,0,0,0,0,0,0
280055,26,0,0,8,0,9,10,15,0,0
280056,0,0,24,0,0,0,0,0,0,0
280057,0,0,0,0,0,0,0,0,0,0
280058,0,0,0,0,0,0,0,0,0,24
280059,0,0,0,0,0,0,0,0,0,0
280060,3,0,0,13,0,0,24,0,0,0
280061,0,0,0,0,0,0,0,0,0,0
280062,0,0,18,0,0,0,0,0,19,0
280063,20,0,0,0,0,0,0,0,0,0
280064,0,0,0,0,0,0,0,0,0,0
280065,0,0,0,0,11,0,0,0,0,0
280066,0,0,0,0,0,0,0,27,0,0
280067,0,0,0,0,0,0,0,0,0,0
280068,0,0,0,0,0,0,0,0,0,0
280069,0,0,0,0,0,0,0,0,0,9
280070,0,0,0,0,0,0,19,0,0,0
280071,14,14,14,14,14,14,14,14,14,27
280072,0,0,15,0,0,0,0,0,0,0
280073,9,0,0,0,0,0,0,23,0,35
280074,0,33,20,26,0,0,0,0,0,0
280075,0,0,0,0,0,0,0,0,0,0
280076,0,0,0,0,0,0,0,0,0,0
280077,7,14,0,23,0,10,9,6,9,9
280078,0,0,0,0,21,0,0,0,0,0
280079,10,0,0,0,0,0,0,0,0,0
280080,0,0,0,0,0,31,0,0,0,0
280081,0,0,0,0,0,0,12,0,0,10
280082,17,17,17,17,17,17,17,17,17,17
280083,0,0,0,0,0,0,0,0,0,0
280084,0,0,0,0,0,0,0,0,0,0
280085,16,0,0,29,0,0,0,0,0,0
280086,0,0,0,0,0,0,0,0,20,0
280087,0,9,0,0,0,0,0,0,0,0
280088,0,0,0,0,0,0,0,0,12,0
280089,33,0,0,0,22,0,0,0,0,0
280090,0,0,10,0,0,27,6,0,13,28
280091,0,0,0,0,0,0,0,0,0,0
280092,0,0,0,28,17,0,0,0,0,0
280093,13,2,16,14,28,31,22,13,28,11
280094,13,13,13,13,13,13,13,13,13,13
280095,0,0,0,0,0,0,0,0,0,0
280096,0,0,0,0,0,0,0,0,0,0
280097,0,0,0,0,0,0,0,0,0,0
280098,0,0,0,0,0,0,0,0,0,0
280099,20,20,20,20,20,20,20,20,20,20
280100,0,0,0,0,0,0,0,0,0,16
280101,0,0,0,0,0,32,0,0,0,0
280102,0,0,0,18,0,0,0,0,0,0
280103,0,0,26,0,0,0,0,0,0,11
280104,0,0,0,12,0,0,0,0,0,0
280105,0,0,0,0,0,0,15,0,0,0
280106,15,0,0,8,0,0,0,0,0,0
280107,31,31,31,31,31,31,31,31,31,31
280108,0,0,8,0,0,0,0,0,0,0
280109,0,0,0,0,0,0,0,0,0,0
280110,23,23,23,23,23,23,23,23,23,23
280112,0,0,0,0,0,0,0,0,0,0
280113,0,0,0,0,0,0,27,0,27,32
280114,0,0,0,0,0,0,0,0,0,0
280115,0,0,0,0,0,0,0,0,0,0
280116,0,0,0,0,0,0,0,0,24,5
280117,0,0,0,0,0,0,0,0,0,24
280118,0,0,0,0,0,0,11,0,0,0
280119,0,0,0,0,0,0,0,27,0,0
280120,0,0,0,0,0,0,0,0,0,0
280121,0,0,0,0,0,0,0,0,0,0
280122,16,20,20,22,12,28,19,37,8,20
280123,0,0,0,0,0,0,0,0,0,0
280124,0,0,0,0,0,0,0,0,17,0
280125,0,0,0,0,0,0,0,0,0,0
280126,0,0,0,0,0,0,0,0,14,0
280127,0,0,0,0,0,0,0,0,0,0
280128,32,0,12,0,0,0,0,0,0,0
280129,0,0,0,0,0,22,0,0,0,17
280130,0,0,10,0,0,0,0,0,0,0
280131,15,15,15,15,15,15,15,15,15,15
280132,13,13,13,13,13,13,13,13,13,13
280133,0,0,0,0,0,0,0,0,0,0
280134,0,0,0,0,0,0,0,0,0,0
280135,0,0,0,0,0,0,0,0,10,0
280136,0,0,0,0,0,0,0,0,0,0
280137,0,0,0,0,0,0,0,0,0,0
280138,10,0,0,11,26,7,11,15,18,30
280139,0,0,0,0,0,0,0,0,0,0
280140,0,0,0,0,0,0,0,0,23,0
280141,0,0,0,5,0,0,0,0,0,0
280142,0,0,0,0,0,0,0,0,0,0
280143,11,25,21,14,0,13,16,20,9,29
280144,0,0,0,0,0,0,0,0,0,0
280145,0,0,0,15,0,12,0,0,14,0
280146,0,0,0,0,9,0,0,0,0,35
280147,0,9,0,0,0,0,0,0,10,0
280148,31,31,31,31,31,31,31,31,31,31
280149,2,2,2,2,2,2,2,2,2,2
280150,0,0,0,0,0,0,0,0,0,0
280151,0,0,0,0,0,0,0,0,0,0
280152,0,0,0,0,0,0,0,0,0,0
280153,0,0,0,0,0,0,0,0,0,16
280154,0,16,0,0,0,0,0,0,0,0
280155,0,0,0,0,0,0,0,0,0,0
280156,0,9,5,0,13,0,15,8,21,13
280157,0,0,0,0,0,0,0,0,0,0
280158,27,0,0,0,0,0,0,0,20,0
280159,0,0,0,0,0,0,16,0,0,0
280160,0,0,0,0,0,0,0,0,0,0
280161,36,0,0,0,0,0,0,0,0,0
280162,0,0,0,0,0,0,0,0,0,0
280163,0,0,10,15,0,19,0,0,0,25
280164,0,0,0,0,0,0,0,29,0,0
280165,0,27,0,0,0,0,0,0,0,0
280166,0,0,0,0,0,25,0,0,0,0
280167,0,0,0,0,0,0,0,0,0,0
280168,0,0,0,0,0,0,0,16,0,0
280169,0,0,0,0,0,0,27,0,0,0
280170,0,0,0,0,0,0,0,0,0,0
280171,0,0,0,0,0,0,0,0,27,0
280172,25,0,0,0,0,0,13,0,0,0
280173,12,12,11,11,19,10,12,2,13,15
280174,0,0,0,0,0,0,0,0,0,0
280175,0,0,0,0,0,16,0,0,0,0
280176,0,22,0,0,0,0,0,0,0,0
280177,0,6,12,0,20,0,0,19,26,8
280178,0,10,0,0,0,7,0,0,0,0
280179,0,0,6,0,0,0,0,0,0,0
280180,0,0,0,0,7,0,0,0,0,0
280181,28,13,24,12,16,40,20,6,11,32
280182,0,0,0,9,0,0,0,0,0,0
280183,0,0,0,0,0,0,0,0,0,0
280184,0,0,0,0,0,0,0,0,0,0
280185,0,0,0,0,0,0,0,0,0,11
280186,0,0,0,0,0,0,0,0,0,0
280187,0,0,0,0,0,0,0,0,0,0
280188,0,0,14,0,0,0,0,0,0,0
280189,31,10,14,14,16,22,27,38,15,12
280190,0,0,0,0,0,27,0,0,0,0
280191,16,0,0,0,0,0,0,0,0,0
280192,0,0,0,23,0,0,0,28,0,0
280193,13,13,6,18,23,14,17,20,19,27
280194,0,0,0,0,0,0,0,0,0,0
280195,0,0,0,0,0,0,0,25,0,0
280196,0,0,0,0,0,0,0,0,0,0
280197,0,0,0,0,0,0,0,0,0,0
280198,0,0,0,0,0,20,0,0,0,0
280199,0,0,0,0,0,0,0,0,0,0
280200,12,14,6,14,24,24,12,16,29,18
280201,0,0,0,0,0,0,0,0,0,0
280202,0,0,11,0,0,0,0,0,0,0
280204,0,0,0,0,0,0,0,0,0,0
280205,15,15,15,15,15,15,15,15,15,15
280206,0,0,0,0,0,0,0,0,0,0
280207,0,0,0,0,0,0,0,0,0,0
280208,0,0,0,0,0,0,0,0,0,0
280209,0,0,0,0,0,0,0,0,0,0
280210,5,5,5,5,5,5,5,5,5,5
280211,0,0,0,0,0,0,0,0,0,0
280212,0,0,0,0,0,0,11,0,0,0
280213,0,0,0,18,0,0,0,0,0,0
280214,0,0,0,0,0,0,0,0,0,0
280215,0,0,0,0,0,0,0,0,0,0
280216,0,0,0,0,0,0,0,0,0,0
280217,12,0,13,15,16,7,14,0,22,3
280218,0,15,0,0,0,0,0,0,0,0
280219,0,0,0,0,0,0,0,0,0,0
280220,11,13,22,20,20,17,11,22,9,21
280221,0,0,0,0,0,0,0,0,0,0
280222,0,0,0,0,0,0,0,0,0,0
280223,0,0,0,0,0,0,0,0,0,0
280224,0,0,0,0,0,0,0,0,0,0
280225,8,13,20,20,5,7,17,20,16,12
280226,0,0,0,0,0,0,0,0,0,0
280227,0,0,0,0,0,0,0,0,0,0
280228,0,0,0,0,0,0,0,0,0,0
280229,0,0,0,0,0,0,0,23,0,0
280230,0,26,0,0,0,0,0,0,0,0
280231,0,0,0,0,0,0,0,0,0,0
280232,0,0,0,0,0,0,0,0,0,0
280233,0,0,0,0,0,0,0,0,0,0
280234,0,0,0,0,0,0,0,0,0,0
280235,11,0,0,0,0,0,0,0,0,12
280236,0,0,0,0,0,0,0,0,0,0
280237,0,16,31,10,22,23,8,11,13,6
280238,0,0,0,13,0,0,0,0,0,0
280239,0,0,0,0,0,0,0,0,0,0
280240,0,0,0,0,0,0,0,0,9,0
280241,0,0,0,0,0,0,0,0,9,0
280242,0,0,0,0,0,0,0,0,0,0
280243,4,7,14,9,26,0,5,14,12,26
280244,0,0,0,0,0,10,0,9,0,0
280245,0,0,0,0,9,0,0,0,0,0
280246,0,0,0,0,0,0,0,0,0,0
280247,20,17,11,15,6,22,19,6,11,9
280248,0,0,0,0,0,0,0,0,0,0
280249,0,0,0,0,0,0,0,0,0,0
280250,0,19,0,0,0,0,0,0,0,0
280251,0,0,0,0,0,0,14,0,0,0
280252,0,0,0,0,0,0,0,0,0,0
280253,0,0,0,0,0,0,0,0,0,0
280254,0,12,0,0,25,0,26,0,0,26
280255,17,24,17,11,24,11,6,29,16,3
280256,0,0,0,0,0,0,0,0,0,0
280257,0,0,0,0,0,0,0,0,0,0
280258,0,0,0,0,0,0,16,0,0,0
280259,0,0,0,0,0,0,0,0,0,0
280260,0,0,0,0,0,0,0,0,0,0
280261,0,0,0,0,0,0,0,0,0,9
280262,0,0,0,0,0,0,0,0,0,0
280263,0,0,0,0,0,0,0,0,0,0
280264,0,28,0,0,0,0,0,38,0,0
280265,0,0,0,0,0,0,0,0,0,0
280266,0,0,0,0,0,16,0,0,0,0
280267,38,0,22,0,0,0,0,0,0,0
280268,0,0,0,0,0,0,17,0,0,0
280269,19,14,27,16,20,5,15,16,0,16
280270,12,4,23,14,0,9,0,29,12,14
280271,0,0,0,0,25,0,28,0,18,24
280272,16,16,16,16,16,16,16,16,16,16
280273,3,3,3,3,3,3,3,3,11,3
280274,0,0,0,0,0,0,0,0,0,0
280275,10,24,0,24,7,16,17,16,0,24
280276,0,0,0,0,0,0,0,0,0,0
280277,0,0,0,14,0,0,0,0,0,0
280278,0,0,0,7,0,0,0,0,0,0
280279,19,0,0,0,0,0,0,0,0,0
280280,0,0,0,0,0,0,0,0,0,0
280281,0,0,0,0,0,4,0,0,0,0
280282,0,0,0,0,0,0,0,0,0,0
280283,0,0,0,0,0,0,0,0,0,0
280284,0,0,0,0,0,0,0,0,6,0
280285,0,0,0,0,0,0,0,0,0,5
280286,0,0,0,0,0,0,0,0,0,3
280287,0,0,0,26,0,0,0,0,0,0
280288,0,0,0,0,0,17,0,0,0,0
280289,11,29,37,0,0,0,0,0,0,0
280290,0,0,14,0,0,0,0,0,0,0
280291,20,27,25,20,45,16,18,19,14,2
280292,21,21,21,21,21,21,21,21,21,21
280293,0,0,0,0,0,0,0,0,0,0
280294,0,0,0,0,0,19,0,17,0,0
280295,34,34,34,34,34,34,34,34,34,34
280296,0,4,0,0,0,31,0,0,0,0
280297,0,0,0,0,0,0,0,0,0,0
280298,0,0,0,0,0,0,0,0,0,0
280299,0,0,0,13,0,16,22,0,25,0
280300,33,0,0,0,0,0,0,0,0,0
280301,0,0,0,0,0,0,0,0,0,0
280302,0,0,0,0,0,0,0,0,0,0
280303,0,0,0,0,0,13,0,9,0,0
280305,38,0,0,0,0,0,0,0,0,0
280306,0,15,0,0,0,0,0,0,0,2
280307,0,0,0,0,0,0,0,0,0,0
280308,0,0,0,0,0,0,0,0,0,0
280309,25,25,25,25,25,25,25,25,25,25
280310,15,5,27,22,21,28,24,29,0,6
280311,0,26,0,0,0,0,0,0,0,0
280312,0,0,0,0,0,0,0,0,0,0
280313,0,22,25,0,3,11,24,12,0,9
280314,0,0,0,0,0,0,0,0,0,0
280315,0,0,0,0,0,0,0,0,0,0
280316,18,0,0,0,0,0,0,0,0,0
280317,0,0,0,16,0,0,0,0,0,0
280318,0,0,0,0,0,0,0,0,0,0
280319,0,0,0,0,0,0,0,0,0,0
280320,0,0,0,0,10,0,0,0,0,0
280321,0,0,0,0,0,0,0,0,0,0
280322,0,11,0,0,0,0,0,0,0,0
280323,0,0,0,0,0,0,0,0,0,0
280324,0,12,0,0,3,0,0,12,10,0
280325,0,0,0,0,0,0,0,0,14,0
280326,37,0,0,0,8,0,16,22,0,0
280327,0,0,0,0,0,0,11,0,0,0
280328,0,0,0,0,12,15,12,0,0,0
280329,0,21,13,7,0,25,0,0,3,0
280330,0,0,0,0,0,0,0,17,0,0
280331,0,0,0,0,0,0,0,0,0,0
280332,22,13,9,27,14,7,11,19,11,16
280333,0,0,0,0,0,0,0,0,0,14
280334,37,37,37,37,37,37,37,37,37,37
280335,0,0,0,0,20,0,20,0,0,0
280336,0,0,0,0,0,0,0,0,0,0
280337,18,0,0,19,0,0,0,0,0,0
280338,25,0,0,0,0,0,0,0,0,0
280339,0,0,0,0,0,0,0,0,0,0
280340,32,11,17,24,18,14,12,26,14,22
280341,0,0,0,0,10,0,0,0,0,0
280342,11,0,0,0,0,0,0,0,0,0
280343,0,0,0,0,0,0,0,0,0,0
280344,0,0,0,29,0,0,0,0,0,0
280345,26,17,12,24,12,15,25,18,16,6
280346,7,7,7,7,7,7,7,7,7,7
280347,0,0,0,0,0,7,0,0,0,0
280348,0,0,0,0,0,0,0,0,0,0
280349,14,14,14,14,14,14,14,14,14,14
280350,0,0,0,0,0,0,0,0,0,0
280351,0,0,0,0,0,0,0,0,0,0
280352,0,0,0,0,0,0,0,0,26,0
280353,0,0,0,0,0,0,0,0,0,0
280354,0,0,0,0,0,29,0,0,0,0
280355,0,0,0,0,0,0,0,0,0,0
280356,18,18,18,18,18,18,18,18,18,18
280357,0,0,0,0,29,0,0,0,0,0
280358,0,0,6,0,12,0,0,0,0,0
280359,0,0,0,0,0,0,23,0,0,0
280360,0,0,0,0,0,0,0,0,0,0
280362,11,11,11,11,11,11,11,11,11,11
280363,0,0,0,0,0,0,0,0,0,0
280364,0,0,0,0,14,0,0,0,0,0
280365,0,0,0,0,0,0,0,0,0,0
280366,0,0,16,0,0,0,0,0,0,0
280367,0,0,7,0,0,0,0,0,0,0
280368,4,4,4,4,4,4,4,4,4,4
280369,0,0,0,0,0,0,0,10,0,0
280370,26,26,26,26,26,26,26,26,26,26
280371,0,0,0,0,0,0,0,0,0,0
280372,0,14,0,0,0,28,0,0,0,0
280373,0,0,0,0,0,0,0,0,0,0
280374,0,0,0,0,0,0,0,0,0,0
280375,9,9,9,9,9,9,9,9,9,9
280376,0,0,0,0,16,0,0,0,0,0
280378,0,0,0,0,0,0,0,0,0,0
280379,15,15,15,15,15,15,15,15,15,15
280380,10,11,18,10,21,25,27,31,15,14
280382,0,30,9,14,17,10,22,12,1,16
280383,0,0,0,0,19,0,0,0,0,30
280384,0,16,0,0,0,0,27,0,0,0
280385,0,0,0,0,10,15,15,0,0,0
280386,13,0,0,0,13,0,0,0,14,0
280387,0,0,0,0,21,0,0,23,0,0
280388,10,25,0,0,0,0,0,0,21,0
280389,0,0,0,7,0,0,0,0,0,0
280390,0,0,0,0,0,0,0,0,0,0
280391,0,0,0,0,0,0,0,0,0,0
280392,0,0,0,0,0,0,0,0,0,0
280393,7,0,11,20,10,0,6,16,16,8
280394,29,10,7,0,28,12,2,14,14,23
280395,0,0,0,0,0,6,0,0,0,0
280396,0,0,0,9,0,0,15,0,0,0
280397,13,24,33,12,36,15,20,11,31,25
280398,0,0,0,0,0,0,0,0,0,0
280400,0,0,0,0,0,0,0,0,0,0
280401,0,0,0,0,0,0,0,0,0,0
280402,0,0,0,0,0,0,0,0,0,0
280403,0,0,0,0,0,0,0,0,0,0
280404,0,0,0,0,0,0,0,0,0,0
280405,0,0,0,0,0,0,0,0,0,0
280406,0,0,19,0,26,0,0,3,0,0
280407,0,0,0,0,0,0,0,0,0,0
280408,0,0,0,0,0,0,0,0,0,0
280409,0,0,0,0,0,0,0,0,0,0
280411,0,0,0,0,0,0,0,0,0,0
280412,0,0,0,0,0,9,0,0,0,0
280413,16,16,16,16,16,16,16,16,16,16
280414,0,0,0,0,0,0,0,0,0,20
280415,0,0,0,0,0,0,0,0,0,0
280416,0,0,0,0,0,0,0,0,0,0
280417,14,0,0,0,0,0,0,0,0,0
280418,13,0,0,0,0,0,0,0,0,0
280419,0,0,0,0,24,0,0,0,0,0
280420,17,17,17,17,17,17,17,17,17,17
280421,0,0,0,0,0,0,0,0,0,0
280422,0,0,0,0,0,0,9,0,0,0
280423,0,0,0,0,0,0,0,0,0,0
280424,0,0,0,0,15,0,4,0,0,0
280425,0,0,0,0,0,0,0,0,0,0
280426,0,0,0,16,0,0,0,0,0,0
280427,0,0,0,0,0,0,0,0,0,0
280428,16,0,0,0,0,0,0,10,0,0
280429,0,0,0,0,0,0,0,0,0,0
280430,0,2,10,7,9,14,18,20,22,16
280431,0,0,0,0,0,0,0,0,0,0
280432,0,0,28,0,11,11,0,0,0,0
280433,0,0,0,0,0,0,0,0,0,0
280434,0,0,0,0,0,0,0,0,0,0
280435,0,0,0,0,0,0,0,0,0,0
280436,0,48,0,0,0,17,15,26,0,0
280437,0,0,0,0,0,0,0,0,0,0
280438,0,16,0,0,12,9,0,0,0,0
280439,0,18,0,0,0,0,0,0,17,0
280440,0,0,0,0,0,0,0,0,0,0
280441,0,17,0,0,0,0,0,0,0,0
280442,0,0,0,0,0,0,20,0,0,0
280443,0,0,0,0,0,0,7,0,0,0
280444,9,17,9,9,9,9,9,9,9,9
280445,0,0,0,0,0,0,0,0,0,0
280446,1,1,1,1,1,1,1,1,17,1
280447,0,0,0,29,0,0,0,0,0,0
280448,12,8,21,31,16,17,22,15,11,25
280449,16,0,19,13,6,0,0,0,0,0
280450,0,0,0,14,0,0,0,28,0,0
280451,0,30,22,0,0,0,0,0,0,0
280452,0,0,0,0,0,0,0,0,0,0
